"id","title","genres","pos"
9290,"Crocodile Dundee in Los Angeles","Adventure",1
9290,"Crocodile Dundee in Los Angeles","Comedy",2
11543,"Kingpin","Comedy",1
284536,"The Gambler","Thriller",1
284536,"The Gambler","Crime",2
284536,"The Gambler","Drama",3
152737,"August: Osage County","Comedy",1
152737,"August: Osage County","Drama",2
13374,"Ice Princess","Drama",1
13374,"Ice Princess","Comedy",2
13374,"Ice Princess","Family",3
8976,"A Lot Like Love","Comedy",1
319888,"Eddie the Eagle","Comedy",1
319888,"Eddie the Eagle","Drama",2
319888,"Eddie the Eagle","History",3
9469,"He Got Game","Drama",1
1909,"Don Juan DeMarco","Romance",1
1909,"Don Juan DeMarco","Drama",2
1909,"Don Juan DeMarco","Comedy",3
22971,"Dear John","Drama",1
22971,"Dear John","Romance",2
22971,"Dear John","War",3
34813,"The Losers","Action",1
34813,"The Losers","Adventure",2
34813,"The Losers","Crime",3
34813,"The Losers","Mystery",4
34813,"The Losers","Thriller",5
46261,"Dont Be Afraid of the Dark","Fantasy",1
46261,"Dont Be Afraid of the Dark","Horror",2
46261,"Dont Be Afraid of the Dark","Thriller",3
10431,"War","Action",1
10431,"War","Thriller",2
10431,"War","Crime",3
8051,"Punch-Drunk Love","Comedy",1
8051,"Punch-Drunk Love","Drama",2
8051,"Punch-Drunk Love","Romance",3
9352,"EuroTrip","Comedy",1
10167,"Half Past Dead","Crime",1
10167,"Half Past Dead","Action",2
10167,"Half Past Dead","Thriller",3
18147,"Unaccompanied Minors","Comedy",1
18147,"Unaccompanied Minors","Family",2
17170,"Bright Lights, Big City","Drama",1
18975,"The Adventures of Pinocchio","Animation",1
18975,"The Adventures of Pinocchio","Family",2
18975,"The Adventures of Pinocchio","Fantasy",3
15487,"The Greatest Game Ever Played","Drama",1
15487,"The Greatest Game Ever Played","Family",2
22825,"The Box","Thriller",1
22825,"The Box","Science Fiction",2
11152,"The Ruins","Drama",1
11152,"The Ruins","Horror",2
1831,"The Next Best Thing","Comedy",1
43931,"My Soul to Take","Drama",1
43931,"My Soul to Take","Horror",2
43931,"My Soul to Take","Mystery",3
43931,"My Soul to Take","Thriller",4
10591,"The Girl Next Door","Comedy",1
10861,"Maximum Risk","Action",1
10861,"Maximum Risk","Adventure",2
10861,"Maximum Risk","Thriller",3
12770,"Stealing Harvard","Action",1
12770,"Stealing Harvard","Comedy",2
12770,"Stealing Harvard","Drama",3
276907,"Legend","Crime",1
276907,"Legend","Thriller",2
10074,"Hot Rod","Action",1
10074,"Hot Rod","Comedy",2
65055,"Shark Night","Horror",1
65055,"Shark Night","Thriller",2
10397,"Angelas Ashes","Drama",1
200505,"Draft Day","Drama",1
11954,"Lifeforce","Fantasy",1
11954,"Lifeforce","Horror",2
11954,"Lifeforce","Science Fiction",3
11954,"Lifeforce","Thriller",4
60309,"The Conspirator","Crime",1
60309,"The Conspirator","Drama",2
60309,"The Conspirator","History",3
9787,"Lords of Dogtown","Drama",1
293646,"The 33","Drama",1
293646,"The 33","History",2
6978,"Big Trouble in Little China","Action",1
6978,"Big Trouble in Little China","Adventure",2
6978,"Big Trouble in Little China","Comedy",3
6978,"Big Trouble in Little China","Fantasy",4
133698,"Fly Me to the Moon","Comedy",1
133698,"Fly Me to the Moon","Romance",2
59440,"Warrior","Action",1
59440,"Warrior","Drama",2
1770,"Michael Collins","Drama",1
1770,"Michael Collins","Thriller",2
10655,"Gettysburg","War",1
10655,"Gettysburg","Drama",2
10655,"Gettysburg","History",3
8988,"Stop-Loss","Drama",1
8988,"Stop-Loss","War",2
15992,"Abandon","Drama",1
15992,"Abandon","Mystery",2
15992,"Abandon","Thriller",3
17707,"Brokedown Palace","Drama",1
17707,"Brokedown Palace","Thriller",2
77883,"The Possession","Horror",1
77883,"The Possession","Thriller",2
40001,"Mrs. Winterbourne","Comedy",1
40001,"Mrs. Winterbourne","Romance",2
40001,"Mrs. Winterbourne","Drama",3
64639,"Straw Dogs","Drama",1
64639,"Straw Dogs","Thriller",2
9903,"The Hoax","Comedy",1
9903,"The Hoax","Drama",2
21338,"Stone Cold","Action",1
21338,"Stone Cold","Crime",2
21338,"Stone Cold","Thriller",3
20766,"The Road","Adventure",1
20766,"The Road","Drama",2
24264,"Sheena","Action",1
24264,"Sheena","Adventure",2
24264,"Sheena","Comedy",3
24264,"Sheena","Fantasy",4
24264,"Sheena","Science Fiction",5
19803,"Underclassman","Action",1
19803,"Underclassman","Comedy",2
20309,"Say It Isnt So","Comedy",1
20309,"Say It Isnt So","Romance",2
9912,"The Worlds Fastest Indian","Drama",1
9067,"Tank Girl","Action",1
9067,"Tank Girl","Comedy",2
9067,"Tank Girl","Fantasy",3
9067,"Tank Girl","Science Fiction",4
27360,"Kings Ransom","Comedy",1
27360,"Kings Ransom","Crime",2
8338,"Blindness","Drama",1
8338,"Blindness","Mystery",2
8338,"Blindness","Science Fiction",3
8338,"Blindness","Thriller",4
168705,"BloodRayne","Action",1
168705,"BloodRayne","Adventure",2
168705,"BloodRayne","Fantasy",3
168705,"BloodRayne","Horror",4
72113,"Carnage","Comedy",1
72113,"Carnage","Drama",2
9729,"Where the Truth Lies","Drama",1
9729,"Where the Truth Lies","Mystery",2
9729,"Where the Truth Lies","Thriller",3
94352,"Cirque du Soleil: Worlds Away","Fantasy",1
94352,"Cirque du Soleil: Worlds Away","Family",2
22256,"Without Limits","Drama",1
12404,"Me and Orson Welles","Comedy",1
12404,"Me and Orson Welles","Drama",2
12404,"Me and Orson Welles","Romance",3
152742,"The Best Offer","Drama",1
152742,"The Best Offer","Romance",2
152742,"The Best Offer","Crime",3
152742,"The Best Offer","Mystery",4
11699,"The Bad Lieutenant: Port of Call - New Orleans","Drama",1
11699,"The Bad Lieutenant: Port of Call - New Orleans","Crime",2
49953,"A Turtles Tale: Sammys Adventures","Animation",1
49953,"A Turtles Tale: Sammys Adventures","Family",2
48034,"Little White Lies","Comedy",1
48034,"Little White Lies","Drama",2
39845,"Love Ranch","Drama",1
25353,"The True Story of Puss n Boots","Family",1
25353,"The True Story of Puss n Boots","Adventure",2
25353,"The True Story of Puss n Boots","Animation",3
36696,"Space Dogs","Family",1
36696,"Space Dogs","Animation",2
109091,"The Counselor","Thriller",1
109091,"The Counselor","Crime",2
109091,"The Counselor","Drama",3
38543,"Ironclad","Romance",1
38543,"Ironclad","Adventure",2
38543,"Ironclad","Action",3
38543,"Ironclad","History",4
33157,"Waterloo","History",1
33157,"Waterloo","Action",2
33157,"Waterloo","Drama",3
290864,"Kung Fu Jungle","Crime",1
290864,"Kung Fu Jungle","Action",2
290864,"Kung Fu Jungle","Thriller",3
242166,"Red Sky","Action",1
242166,"Red Sky","Thriller",2
859,"Dangerous Liaisons","Drama",1
859,"Dangerous Liaisons","Romance",2
83770,"On the Road","Adventure",1
83770,"On the Road","Drama",2
168,"Star Trek IV: The Voyage Home","Science Fiction",1
168,"Star Trek IV: The Voyage Home","Adventure",2
1246,"Rocky Balboa","Drama",1
4233,"Scream 2","Horror",1
4233,"Scream 2","Mystery",2
174751,"Jane Got a Gun","Action",1
174751,"Jane Got a Gun","Drama",2
174751,"Jane Got a Gun","Western",3
184098,"Think Like a Man Too","Comedy",1
184098,"Think Like a Man Too","Romance",2
2069,"The Whole Nine Yards","Comedy",1
2069,"The Whole Nine Yards","Crime",2
1788,"Footloose","Drama",1
1788,"Footloose","Family",2
1788,"Footloose","Music",3
1788,"Footloose","Romance",4
11635,"Old School","Comedy",1
177,"The Fisher King","Comedy",1
177,"The Fisher King","Drama",2
3600,"I Still Know What You Did Last Summer","Horror",1
3600,"I Still Know What You Did Last Summer","Mystery",2
3600,"I Still Know What You Did Last Summer","Thriller",3
2621,"Return to Me","Romance",1
2621,"Return to Me","Comedy",2
2621,"Return to Me","Drama",3
10358,"Zack and Miri Make a Porno","Comedy",1
10480,"Nurse Betty","Comedy",1
10480,"Nurse Betty","Crime",2
10480,"Nurse Betty","Thriller",3
10313,"The Men Who Stare at Goats","Comedy",1
10313,"The Men Who Stare at Goats","War",2
18828,"Double Take","Adventure",1
18828,"Double Take","Drama",2
18828,"Double Take","Action",3
18828,"Double Take","Comedy",4
18828,"Double Take","Romance",5
3558,"Girl, Interrupted","Drama",1
13476,"Win a Date with Tad Hamilton!","Comedy",1
13476,"Win a Date with Tad Hamilton!","Romance",2
10208,"Muppets from Space","Fantasy",1
10208,"Muppets from Space","Comedy",2
10208,"Muppets from Space","Science Fiction",3
10208,"Muppets from Space","Family",4
24961,"The Wiz","Adventure",1
24961,"The Wiz","Family",2
24961,"The Wiz","Fantasy",3
24961,"The Wiz","Music",4
20697,"Ready to Rumble","Action",1
20697,"Ready to Rumble","Comedy",2
20697,"Ready to Rumble","Drama",3
20761,"Play It to the Bone","Comedy",1
20761,"Play It to the Bone","Drama",2
70868,"I Dont Know How She Does It","Romance",1
70868,"I Dont Know How She Does It","Comedy",2
43593,"Piranha 3D","Comedy",1
43593,"Piranha 3D","Horror",2
6478,"Beyond the Sea","Drama",1
6478,"Beyond the Sea","Music",2
40688,"Meet the Deedles","Animation",1
40688,"Meet the Deedles","Comedy",2
40688,"Meet the Deedles","Family",3
26672,"The Thief and the Cobbler","Adventure",1
26672,"The Thief and the Cobbler","Fantasy",2
26672,"The Thief and the Cobbler","Animation",3
26672,"The Thief and the Cobbler","Science Fiction",4
26672,"The Thief and the Cobbler","Family",5
45881,"The Bridge of San Luis Rey","Romance",1
45881,"The Bridge of San Luis Rey","Drama",2
41283,"Faster","Crime",1
41283,"Faster","Drama",2
41283,"Faster","Action",3
41283,"Faster","Thriller",4
4935,"Howls Moving Castle","Fantasy",1
4935,"Howls Moving Castle","Animation",2
4935,"Howls Moving Castle","Adventure",3
19908,"Zombieland","Comedy",1
19908,"Zombieland","Horror",2
10663,"The Waterboy","Comedy",1
1891,"The Empire Strikes Back","Adventure",1
1891,"The Empire Strikes Back","Action",2
1891,"The Empire Strikes Back","Science Fiction",3
9737,"Bad Boys","Action",1
9737,"Bad Boys","Comedy",2
9737,"Bad Boys","Crime",3
9737,"Bad Boys","Thriller",4
37137,"The Naked Gun 2½: The Smell of Fear","Comedy",1
37137,"The Naked Gun 2½: The Smell of Fear","Crime",2
9532,"Final Destination","Horror",1
10316,"The Ides of March","Drama",1
2787,"Pitch Black","Thriller",1
2787,"Pitch Black","Science Fiction",2
2787,"Pitch Black","Action",3
12658,"Someone Like You...","Comedy",1
12658,"Someone Like You...","Romance",2
152601,"Her","Romance",1
152601,"Her","Science Fiction",2
152601,"Her","Drama",3
10866,"Joy Ride","Mystery",1
10866,"Joy Ride","Thriller",2
10866,"Joy Ride","Drama",3
227707,"The Adventurer: The Curse of the Midas Box","Fantasy",1
227707,"The Adventurer: The Curse of the Midas Box","Adventure",2
227707,"The Adventurer: The Curse of the Midas Box","Family",3
21349,"Anywhere But Here","Drama",1
21349,"Anywhere But Here","Comedy",2
21349,"Anywhere But Here","Romance",3
19150,"The Crew","Action",1
19150,"The Crew","Comedy",2
70435,"Haywire","Action",1
70435,"Haywire","Thriller",2
580,"Jaws: The Revenge","Adventure",1
580,"Jaws: The Revenge","Thriller",2
9819,"Marvins Room","Drama",1
13579,"The Longshots","Drama",1
13579,"The Longshots","Family",2
20024,"The End of the Affair","Drama",1
2453,"Harley Davidson and the Marlboro Man","Action",1
2453,"Harley Davidson and the Marlboro Man","Thriller",2
6973,"In the Valley of Elah","History",1
6973,"In the Valley of Elah","Drama",2
6973,"In the Valley of Elah","Thriller",3
6973,"In the Valley of Elah","Crime",4
6973,"In the Valley of Elah","Mystery",5
11156,"Coco Before Chanel","Drama",1
11156,"Coco Before Chanel","History",2
354110,"Forsaken","Western",1
354110,"Forsaken","Drama",2
22215,"Cheri","Drama",1
22215,"Cheri","Comedy",2
22215,"Cheri","Romance",3
11632,"Vanity Fair","Drama",1
11632,"Vanity Fair","Romance",2
30596,"Bodyguards and Assassins","Drama",1
30596,"Bodyguards and Assassins","Action",2
30596,"Bodyguards and Assassins","History",3
3021,"1408","Horror",1
3021,"1408","Thriller",2
957,"Spaceballs","Comedy",1
957,"Spaceballs","Science Fiction",2
256917,"The Water Diviner","War",1
256917,"The Water Diviner","Drama",2
251,"Ghost","Fantasy",1
251,"Ghost","Drama",2
251,"Ghost","Thriller",3
251,"Ghost","Mystery",4
251,"Ghost","Romance",5
544,"Theres Something About Mary","Romance",1
544,"Theres Something About Mary","Comedy",2
11395,"The Santa Clause","Fantasy",1
11395,"The Santa Clause","Drama",2
11395,"The Santa Clause","Comedy",3
11395,"The Santa Clause","Family",4
14635,"The Rookie","Drama",1
14635,"The Rookie","Family",2
13680,"The Game Plan","Comedy",1
13680,"The Game Plan","Family",2
688,"The Bridges of Madison County","Drama",1
688,"The Bridges of Madison County","Romance",2
11090,"The Animal","Action",1
11090,"The Animal","Comedy",2
783,"Gandhi","Drama",1
783,"Gandhi","History",2
228194,"The Hundred-Foot Journey","Drama",1
1642,"The Net","Crime",1
1642,"The Net","Drama",2
1642,"The Net","Mystery",3
1642,"The Net","Thriller",4
1642,"The Net","Action",5
10950,"I Am Sam","Drama",1
235260,"Son of God","Drama",1
277,"Underworld","Fantasy",1
277,"Underworld","Action",2
277,"Underworld","Thriller",3
8999,"Derailed","Drama",1
8999,"Derailed","Thriller",2
11323,"The Informant!","Drama",1
11323,"The Informant!","Comedy",2
11323,"The Informant!","Crime",3
10445,"Shadowlands","Drama",1
10445,"Shadowlands","Romance",2
11453,"Deuce Bigalow: European Gigolo","Comedy",1
146239,"Delivery Man","Comedy",1
205588,"Our Kind of Traitor","Thriller",1
10878,"Saving Silverman","Comedy",1
10878,"Saving Silverman","Crime",2
10878,"Saving Silverman","Romance",3
82650,"Diary of a Wimpy Kid: Dog Days","Comedy",1
82650,"Diary of a Wimpy Kid: Dog Days","Family",2
10279,"Summer of Sam","Thriller",1
10279,"Summer of Sam","Drama",2
10279,"Summer of Sam","Crime",3
10279,"Summer of Sam","Romance",4
2294,"Jay and Silent Bob Strike Back","Comedy",1
2176,"The Glass House","Drama",1
2176,"The Glass House","Thriller",2
270487,"Hail, Caesar!","Comedy",1
270487,"Hail, Caesar!","Drama",2
270487,"Hail, Caesar!","Mystery",3
19366,"Josie and the Pussycats","Comedy",1
19366,"Josie and the Pussycats","Music",2
204082,"Homefront","Action",1
204082,"Homefront","Thriller",2
24100,"The Little Vampire","Family",1
24100,"The Little Vampire","Horror",2
1599,"I Heart Huckabees","Comedy",1
1599,"I Heart Huckabees","Romance",2
5550,"RoboCop 3","Action",1
5550,"RoboCop 3","Adventure",2
5550,"RoboCop 3","Crime",3
5550,"RoboCop 3","Science Fiction",4
5550,"RoboCop 3","Thriller",5
30379,"Megiddo: The Omega Code 2","Action",1
30379,"Megiddo: The Omega Code 2","Science Fiction",2
30379,"Megiddo: The Omega Code 2","Thriller",3
42586,"Darling Lili","Drama",1
42586,"Darling Lili","Comedy",2
42586,"Darling Lili","Thriller",3
42586,"Darling Lili","Music",4
42586,"Darling Lili","Romance",5
17709,"Dudley Do-Right","Comedy",1
17709,"Dudley Do-Right","Family",2
17709,"Dudley Do-Right","Romance",3
287948,"The Transporter Refueled","Thriller",1
287948,"The Transporter Refueled","Action",2
287948,"The Transporter Refueled","Crime",3
7548,"The Libertine","Drama",1
7548,"The Libertine","Romance",2
9075,"Black Book","Drama",1
9075,"Black Book","Thriller",2
9075,"Black Book","War",3
11661,"Joyeux Noël","Romance",1
11661,"Joyeux Noël","Drama",2
11661,"Joyeux Noël","History",3
11661,"Joyeux Noël","War",4
11661,"Joyeux Noël","Music",5
109513,"Hit & Run","Action",1
109513,"Hit & Run","Comedy",2
109513,"Hit & Run","Romance",3
12085,"Mad Money","Action",1
12085,"Mad Money","Comedy",2
12085,"Mad Money","Crime",3
204922,"Before I Go to Sleep","Mystery",1
204922,"Before I Go to Sleep","Thriller",2
38985,"Sorcerer","Action",1
38985,"Sorcerer","Thriller",2
38985,"Sorcerer","Adventure",3
44113,"Stone","Drama",1
21494,"Moliere","Romance",1
21494,"Moliere","Drama",2
21494,"Moliere","Comedy",3
164457,"Out of the Furnace","Thriller",1
164457,"Out of the Furnace","Drama",2
164457,"Out of the Furnace","Crime",3
4566,"Michael Clayton","Drama",1
4566,"Michael Clayton","Mystery",2
4566,"Michael Clayton","Crime",3
17795,"My Fellow Americans","Comedy",1
17795,"My Fellow Americans","Drama",2
1073,"Arlington Road","Drama",1
1073,"Arlington Road","Thriller",2
1073,"Arlington Road","Mystery",3
153158,"Underdogs","Animation",1
153158,"Underdogs","Adventure",2
153158,"Underdogs","Romance",3
81836,"To Rome with Love","Romance",1
81836,"To Rome with Love","Comedy",2
10724,"Firefox","Science Fiction",1
10724,"Firefox","Action",2
10724,"Firefox","Adventure",3
10724,"Firefox","Thriller",4
9473,"South Park: Bigger, Longer & Uncut","Animation",1
9473,"South Park: Bigger, Longer & Uncut","Comedy",2
9473,"South Park: Bigger, Longer & Uncut","Music",3
2196,"Death at a Funeral","Comedy",1
2196,"Death at a Funeral","Drama",2
1499,"Teenage Mutant Ninja Turtles III","Action",1
1499,"Teenage Mutant Ninja Turtles III","Adventure",2
1499,"Teenage Mutant Ninja Turtles III","Comedy",3
1499,"Teenage Mutant Ninja Turtles III","Family",4
1499,"Teenage Mutant Ninja Turtles III","Fantasy",5
1499,"Teenage Mutant Ninja Turtles III","Science Fiction",6
20857,"Hardball","Comedy",1
20857,"Hardball","Romance",2
82693,"Silver Linings Playbook","Drama",1
82693,"Silver Linings Playbook","Comedy",2
82693,"Silver Linings Playbook","Romance",3
1646,"Freedom Writers","Crime",1
1646,"Freedom Writers","Drama",2
44944,"For Colored Girls","Drama",1
4108,"The Transporter","Action",1
4108,"The Transporter","Crime",2
4108,"The Transporter","Thriller",3
8456,"Never Back Down","Drama",1
8456,"Never Back Down","Action",2
7341,"The Rage: Carrie 2","Horror",1
7341,"The Rage: Carrie 2","Thriller",2
7341,"The Rage: Carrie 2","Science Fiction",3
19255,"Away We Go","Drama",1
19255,"Away We Go","Comedy",2
19255,"Away We Go","Romance",3
10187,"Swing Vote","Drama",1
10187,"Swing Vote","Comedy",2
31005,"Moonlight Mile","Romance",1
31005,"Moonlight Mile","Drama",2
49517,"Tinker Tailor Soldier Spy","Drama",1
49517,"Tinker Tailor Soldier Spy","Thriller",2
49517,"Tinker Tailor Soldier Spy","Mystery",3
44857,"Molly","Drama",1
44857,"Molly","Comedy",2
44857,"Molly","Romance",3
50780,"The Beaver","Drama",1
16363,"The Best Little Whorehouse in Texas","Comedy",1
1946,"eXistenZ","Action",1
1946,"eXistenZ","Thriller",2
1946,"eXistenZ","Science Fiction",3
1946,"eXistenZ","Horror",4
85,"Raiders of the Lost Ark","Adventure",1
85,"Raiders of the Lost Ark","Action",2
772,"Home Alone 2: Lost in New York","Comedy",1
772,"Home Alone 2: Lost in New York","Family",2
772,"Home Alone 2: Lost in New York","Adventure",3
772,"Home Alone 2: Lost in New York","Crime",4
840,"Close Encounters of the Third Kind","Science Fiction",1
840,"Close Encounters of the Third Kind","Drama",2
9682,"Pulse","Horror",1
9682,"Pulse","Thriller",2
96,"Beverly Hills Cop II","Action",1
96,"Beverly Hills Cop II","Comedy",2
96,"Beverly Hills Cop II","Crime",3
10678,"Bringing Down the House","Comedy",1
274,"The Silence of the Lambs","Crime",1
274,"The Silence of the Lambs","Drama",2
274,"The Silence of the Lambs","Thriller",3
8872,"Waynes World","Music",1
8872,"Waynes World","Comedy",2
16290,"Jackass 3D","Comedy",1
16290,"Jackass 3D","Documentary",2
16290,"Jackass 3D","Action",3
579,"Jaws 2","Horror",1
579,"Jaws 2","Thriller",2
14405,"Beverly Hills Chihuahua","Adventure",1
14405,"Beverly Hills Chihuahua","Comedy",2
14405,"Beverly Hills Chihuahua","Family",3
138843,"The Conjuring","Horror",1
138843,"The Conjuring","Thriller",2
11637,"Are We There Yet?","Adventure",1
11637,"Are We There Yet?","Comedy",2
11637,"Are We There Yet?","Family",3
11637,"Are We There Yet?","Romance",4
226486,"Tammy","Comedy",1
1584,"School of Rock","Comedy",1
1584,"School of Rock","Music",2
9312,"Mortal Kombat","Action",1
9312,"Mortal Kombat","Fantasy",2
12153,"White Chicks","Comedy",1
65057,"The Descendants","Comedy",1
65057,"The Descendants","Drama",2
8326,"Holes","Adventure",1
8326,"Holes","Family",2
8326,"Holes","Drama",3
8326,"Holes","Comedy",4
35690,"The Last Song","Drama",1
35690,"The Last Song","Family",2
35690,"The Last Song","Romance",3
76203,"12 Years a Slave","Drama",1
76203,"12 Years a Slave","History",2
13497,"Drumline","Drama",1
13497,"Drumline","Romance",2
13497,"Drumline","Comedy",3
13497,"Drumline","Music",4
35688,"Why Did I Get Married Too?","Comedy",1
35688,"Why Did I Get Married Too?","Romance",2
162,"Edward Scissorhands","Fantasy",1
162,"Edward Scissorhands","Drama",2
162,"Edward Scissorhands","Romance",3
296096,"Me Before You","Drama",1
296096,"Me Before You","Romance",2
103370,"Madeas Witness Protection","Drama",1
103370,"Madeas Witness Protection","Comedy",2
103370,"Madeas Witness Protection","Crime",3
1051,"The French Connection","Action",1
1051,"The French Connection","Crime",2
1051,"The French Connection","Thriller",3
376659,"Bad Moms","Comedy",1
10073,"Date Movie","Comedy",1
16690,"Return to Never Land","Adventure",1
16690,"Return to Never Land","Fantasy",2
16690,"Return to Never Land","Animation",3
16690,"Return to Never Land","Family",4
273895,"Selma","History",1
273895,"Selma","Drama",2
14873,"The Jungle Book 2","Family",1
14873,"The Jungle Book 2","Animation",2
14873,"The Jungle Book 2","Adventure",3
8968,"Boogeyman","Thriller",1
8968,"Boogeyman","Horror",2
8968,"Boogeyman","Drama",3
8968,"Boogeyman","Mystery",4
9963,"Premonition","Thriller",1
9963,"Premonition","Drama",2
9963,"Premonition","Mystery",3
15655,"The Tigger Movie","Animation",1
15655,"The Tigger Movie","Family",2
21208,"Orphan","Horror",1
21208,"Orphan","Thriller",2
21208,"Orphan","Mystery",3
272878,"Max","Adventure",1
272878,"Max","Drama",2
272878,"Max","Family",3
9760,"Epic Movie","Action",1
9760,"Epic Movie","Adventure",2
9760,"Epic Movie","Comedy",3
314365,"Spotlight","Drama",1
314365,"Spotlight","Thriller",2
314365,"Spotlight","History",3
13279,"Lakeview Terrace","Drama",1
13279,"Lakeview Terrace","Crime",2
13279,"Lakeview Terrace","Thriller",3
1975,"The Grudge 2","Horror",1
1975,"The Grudge 2","Thriller",2
33644,"How Stella Got Her Groove Back","Comedy",1
33644,"How Stella Got Her Groove Back","Drama",2
33644,"How Stella Got Her Groove Back","Romance",3
1649,"Bill & Teds Bogus Journey","Adventure",1
1649,"Bill & Teds Bogus Journey","Comedy",2
1649,"Bill & Teds Bogus Journey","Family",3
1649,"Bill & Teds Bogus Journey","Fantasy",4
1649,"Bill & Teds Bogus Journey","Science Fiction",5
9895,"Man of the Year","Comedy",1
9895,"Man of the Year","Drama",2
9895,"Man of the Year","Romance",3
9895,"Man of the Year","Thriller",4
9570,"The Black Hole","Adventure",1
9570,"The Black Hole","Family",2
9570,"The Black Hole","Science Fiction",3
9570,"The Black Hole","Action",4
27579,"The American","Crime",1
27579,"The American","Drama",2
27579,"The American","Thriller",3
16052,"Selena","Drama",1
40264,"Vampires Suck","Horror",1
40264,"Vampires Suck","Comedy",2
1164,"Babel","Drama",1
239678,"This Is Where I Leave You","Drama",1
239678,"This Is Where I Leave You","Comedy",2
14359,"Doubt","Drama",1
14359,"Doubt","Mystery",2
3989,"Team America: World Police","Music",1
3989,"Team America: World Police","Adventure",2
3989,"Team America: World Police","Animation",3
3989,"Team America: World Police","Action",4
3989,"Team America: World Police","Comedy",5
76617,"Texas Chainsaw 3D","Horror",1
76617,"Texas Chainsaw 3D","Thriller",2
1710,"Copycat","Drama",1
1710,"Copycat","Thriller",2
4258,"Scary Movie 5","Comedy",1
20391,"Paint Your Wagon","Drama",1
20391,"Paint Your Wagon","Action",2
20391,"Paint Your Wagon","Comedy",3
20391,"Paint Your Wagon","Western",4
20391,"Paint Your Wagon","Music",5
10139,"Milk","History",1
10139,"Milk","Drama",2
335778,"Risen","Action",1
9645,"Ghost Ship","Horror",1
9645,"Ghost Ship","Mystery",2
9645,"Ghost Ship","Thriller",3
55465,"A Very Harold & Kumar Christmas","Comedy",1
617,"Wild Things","Crime",1
617,"Wild Things","Drama",2
617,"Wild Things","Mystery",3
19904,"The Stepfather","Horror",1
19904,"The Stepfather","Thriller",2
19904,"The Stepfather","Mystery",3
48289,"The Debt","Drama",1
48289,"The Debt","Thriller",2
243,"High Fidelity","Comedy",1
243,"High Fidelity","Drama",2
243,"High Fidelity","Romance",3
243,"High Fidelity","Music",4
6933,"One Missed Call","Horror",1
6933,"One Missed Call","Mystery",2
6933,"One Missed Call","Thriller",3
17182,"Eye for an Eye","Drama",1
17182,"Eye for an Eye","Thriller",2
8848,"The Bank Job","Thriller",1
8848,"The Bank Job","Crime",2
8848,"The Bank Job","Drama",3
38,"Eternal Sunshine of the Spotless Mind","Science Fiction",1
38,"Eternal Sunshine of the Spotless Mind","Drama",2
38,"Eternal Sunshine of the Spotless Mind","Romance",3
38303,"You Again","Comedy",1
38303,"You Again","Romance",2
1266,"Street Kings","Action",1
1266,"Street Kings","Crime",2
1266,"Street Kings","Drama",3
1266,"Street Kings","Thriller",4
107985,"The Worlds End","Comedy",1
107985,"The Worlds End","Action",2
107985,"The Worlds End","Science Fiction",3
14043,"Nancy Drew","Action",1
14043,"Nancy Drew","Adventure",2
14043,"Nancy Drew","Crime",3
14043,"Nancy Drew","Family",4
14043,"Nancy Drew","Mystery",5
14043,"Nancy Drew","Thriller",6
19901,"Daybreakers","Fantasy",1
19901,"Daybreakers","Horror",2
19901,"Daybreakers","Action",3
19901,"Daybreakers","Thriller",4
19901,"Daybreakers","Science Fiction",5
34016,"Shes Out of My League","Comedy",1
34016,"Shes Out of My League","Romance",2
59860,"Monte Carlo","Adventure",1
59860,"Monte Carlo","Comedy",2
59860,"Monte Carlo","Romance",3
10069,"Stay Alive","Horror",1
10069,"Stay Alive","Thriller",2
9588,"Quigley Down Under","Romance",1
9588,"Quigley Down Under","Action",2
9588,"Quigley Down Under","Adventure",3
9588,"Quigley Down Under","Western",4
9588,"Quigley Down Under","Drama",5
12819,"Alpha and Omega","Family",1
12819,"Alpha and Omega","Animation",2
9954,"The Covenant","Action",1
9954,"The Covenant","Adventure",2
9954,"The Covenant","Fantasy",3
9954,"The Covenant","Horror",4
9954,"The Covenant","Science Fiction",5
9954,"The Covenant","Thriller",6
10115,"Stick It","Comedy",1
10115,"Stick It","Drama",2
25132,"Shorts","Comedy",1
25132,"Shorts","Family",2
577,"To Die For","Fantasy",1
577,"To Die For","Drama",2
577,"To Die For","Comedy",3
577,"To Die For","Thriller",4
328387,"Nerve","Mystery",1
328387,"Nerve","Adventure",2
328387,"Nerve","Crime",3
12690,"Appaloosa","Drama",1
12690,"Appaloosa","Western",2
12690,"Appaloosa","Crime",3
9945,"Vampires","Action",1
9945,"Vampires","Drama",2
9945,"Vampires","Fantasy",3
9945,"Vampires","Horror",4
9945,"Vampires","Thriller",5
539,"Psycho","Drama",1
539,"Psycho","Horror",2
539,"Psycho","Thriller",3
13596,"My Best Friends Girl","Romance",1
13596,"My Best Friends Girl","Comedy",2
226857,"Endless Love","Drama",1
226857,"Endless Love","Romance",2
13159,"Georgia Rule","Comedy",1
13159,"Georgia Rule","Drama",2
13159,"Georgia Rule","Romance",3
47941,"Under the Rainbow","Comedy",1
526,"Ladyhawke","Adventure",1
526,"Ladyhawke","Drama",2
526,"Ladyhawke","Fantasy",3
526,"Ladyhawke","Romance",4
22796,"Simon Birch","Comedy",1
22796,"Simon Birch","Drama",2
22796,"Simon Birch","Family",3
2355,"Reign Over Me","Drama",1
